TIMESTAMP,AirTC_Avg,RH_Avg,Rain_mm_Tot,BP_kPa_Avg,WindDir,WS_ms_Avg,PARTotin_Avg
TS,degC,%,mm,kPa,degrees,m/s,micromol/m2/s
29/05/2020 16.30,29.1857,75.67796,NA,NA,NA,NA,NA
29/05/2020 17.00,29.8337,73.18982,NA,NA,NA,NA,NA
29/05/2020 17.30,29.39917,74.50901,NA,NA,NA,NA,NA
29/05/2020 18.00,28.09848,83.25786,NA,NA,NA,NA,NA
29/05/2020 18.30,27.46891,86.09396,NA,NA,NA,NA,NA
29/05/2020 19.00,26.72362,89.577,NA,NA,NA,NA,NA
29/05/2020 19.30,25.75901,93.5214,NA,NA,NA,NA,NA
29/05/2020 20.00,25.66182,95.51386,NA,NA,NA,NA,NA
29/05/2020 20.30,25.28432,98.50607,NA,NA,NA,NA,NA
29/05/2020 21.00,24.89762,99.92065,NA,NA,NA,NA,NA
29/05/2020 21.30,24.66615,100,NA,NA,NA,NA,NA
29/05/2020 22.00,24.55565,99.99999,NA,NA,NA,NA,NA
29/05/2020 22.30,24.51715,99.99978,NA,NA,NA,NA,NA
29/05/2020 23.00,24.45949,100,NA,NA,NA,NA,NA
29/05/2020 23.30,24.45666,100,NA,NA,NA,NA,NA
30/05/2020 0.00,24.50652,99.99979,NA,NA,NA,NA,NA
30/05/2020 0.30,24.37602,99.99979,NA,NA,NA,NA,NA
30/05/2020 1.00,24.18844,100,NA,NA,NA,NA,NA
30/05/2020 1.30,24.06563,100,NA,NA,NA,NA,NA
30/05/2020 2.00,23.9761,100,NA,NA,NA,NA,NA
30/05/2020 2.30,23.8223,100,NA,NA,NA,NA,NA
30/05/2020 3.00,23.75045,100,NA,NA,NA,NA,NA
30/05/2020 3.30,23.6825,99.99988,NA,NA,NA,NA,NA
30/05/2020 4.00,23.65509,100,NA,NA,NA,NA,NA
30/05/2020 4.30,23.5278,99.99991,NA,NA,NA,NA,NA
30/05/2020 5.00,23.38167,99.99998,NA,NA,NA,NA,NA
30/05/2020 5.30,23.30081,100,NA,NA,NA,NA,NA
30/05/2020 6.00,23.3123,99.99996,NA,NA,NA,NA,NA
30/05/2020 6.30,23.32562,99.99989,NA,NA,NA,NA,NA
30/05/2020 7.00,23.35189,99.99972,NA,NA,NA,NA,NA
30/05/2020 7.30,23.53639,100,NA,NA,NA,NA,NA
30/05/2020 8.00,23.94162,100,NA,NA,NA,NA,NA
30/05/2020 8.30,24.33434,99.99993,NA,NA,NA,NA,NA
30/05/2020 9.00,25.08294,99.90429,NA,NA,NA,NA,NA
30/05/2020 9.30,26.39308,94.4763,NA,NA,NA,NA,NA
30/05/2020 10.00,27.34264,86.31412,NA,NA,NA,NA,NA
30/05/2020 10.30,27.60214,83.7141,NA,NA,NA,NA,NA
30/05/2020 11.00,28.21343,78.71777,NA,NA,NA,NA,NA
30/05/2020 11.30,29.29427,73.99431,NA,NA,NA,NA,NA
30/05/2020 12.00,29.24913,73.55231,NA,NA,NA,NA,NA
30/05/2020 12.30,29.76317,72.23207,NA,NA,NA,NA,NA
30/05/2020 13.00,30.05046,70.68569,NA,NA,NA,NA,NA
30/05/2020 13.30,29.95244,71.65591,NA,NA,NA,NA,NA
30/05/2020 14.00,27.57214,81.7723,NA,NA,NA,NA,NA
30/05/2020 14.30,25.52224,90.55488,NA,NA,NA,NA,NA
30/05/2020 15.00,25.46954,92.96677,NA,NA,NA,NA,NA
30/05/2020 15.30,26.47635,88.38914,NA,NA,NA,NA,NA
30/05/2020 16.00,27.43101,84.53867,NA,NA,NA,NA,NA
30/05/2020 16.30,27.50132,86.48398,NA,NA,NA,NA,NA
30/05/2020 17.00,28.04284,86.27994,NA,NA,NA,NA,NA
30/05/2020 17.30,28.26657,86.68079,NA,NA,NA,NA,NA
30/05/2020 18.00,28.10704,88.4705,NA,NA,NA,NA,NA
30/05/2020 18.30,27.05874,92.0076,NA,NA,NA,NA,NA
30/05/2020 19.00,25.92587,96.67441,NA,NA,NA,NA,NA
30/05/2020 19.30,25.49289,98.19528,NA,NA,NA,NA,NA
30/05/2020 20.00,25.21678,99.17249,NA,NA,NA,NA,NA
30/05/2020 20.30,24.9632,99.65237,NA,NA,NA,NA,NA
30/05/2020 21.00,24.77287,99.99998,NA,NA,NA,NA,NA
30/05/2020 21.30,24.61167,99.9997,NA,NA,NA,NA,NA
30/05/2020 22.00,24.34503,99.99976,NA,NA,NA,NA,NA
30/05/2020 22.30,24.1379,100,NA,NA,NA,NA,NA
30/05/2020 23.00,23.90329,99.99993,NA,NA,NA,NA,NA
30/05/2020 23.30,23.77635,100,NA,NA,NA,NA,NA
31/05/2020 0.00,23.68972,100,NA,NA,NA,NA,NA
31/05/2020 0.30,23.60411,99.99984,NA,NA,NA,NA,NA
31/05/2020 1.00,23.46767,100,NA,NA,NA,NA,NA
31/05/2020 1.30,23.30824,100,NA,NA,NA,NA,NA
31/05/2020 2.00,23.18009,99.99985,NA,NA,NA,NA,NA
31/05/2020 2.30,23.05994,100,NA,NA,NA,NA,NA
31/05/2020 3.00,22.92593,100,NA,NA,NA,NA,NA
31/05/2020 3.30,22.83358,99.99988,NA,NA,NA,NA,NA
31/05/2020 4.00,22.71907,99.99977,NA,NA,NA,NA,NA
31/05/2020 4.30,22.66825,100,NA,NA,NA,NA,NA
31/05/2020 5.00,22.63162,100,NA,NA,NA,NA,NA
31/05/2020 5.30,22.56042,99.99995,NA,NA,NA,NA,NA
31/05/2020 6.00,22.54321,99.9997,NA,NA,NA,NA,NA
31/05/2020 6.30,22.53668,99.99993,NA,NA,NA,NA,NA
31/05/2020 7.00,22.56577,99.99982,NA,NA,NA,NA,NA
31/05/2020 7.30,22.65138,99.99997,NA,NA,NA,NA,NA
31/05/2020 8.00,23.05309,100,NA,NA,NA,NA,NA
31/05/2020 8.30,23.55809,100,NA,NA,NA,NA,NA
31/05/2020 9.00,24.39054,100,NA,NA,NA,NA,NA
31/05/2020 9.30,25.27492,99.84978,NA,NA,NA,NA,NA
31/05/2020 10.00,26.56582,92.89616,NA,NA,NA,NA,NA
31/05/2020 10.30,27.54722,82.94294,NA,NA,NA,NA,NA
31/05/2020 11.00,28.10968,80.4823,NA,NA,NA,NA,NA
31/05/2020 11.30,29.0144,76.33775,NA,NA,NA,NA,NA
31/05/2020 12.00,29.57935,71.1945,NA,NA,NA,NA,NA
31/05/2020 12.30,29.96467,69.69723,NA,NA,NA,NA,NA
31/05/2020 13.00,29.64741,70.76791,NA,NA,NA,NA,NA
31/05/2020 13.30,28.74805,79.71743,NA,NA,NA,NA,NA
31/05/2020 14.00,28.42904,81.30247,NA,NA,NA,NA,NA
31/05/2020 14.30,27.93498,85.28453,NA,NA,NA,NA,NA
31/05/2020 15.00,29.83864,73.45324,NA,NA,NA,NA,NA
31/05/2020 15.30,29.81626,70.74424,NA,NA,NA,NA,NA
31/05/2020 16.00,27.11269,85.70988,NA,NA,NA,NA,NA
31/05/2020 16.30,27.02806,89.39974,NA,NA,NA,NA,NA
31/05/2020 17.00,26.73874,89.12099,NA,NA,NA,NA,NA
31/05/2020 17.30,26.35054,91.68893,NA,NA,NA,NA,NA
31/05/2020 18.00,26.21287,92.20718,NA,NA,NA,NA,NA
31/05/2020 18.30,26.07575,93.23094,NA,NA,NA,NA,NA
31/05/2020 19.00,25.71063,94.95693,NA,NA,NA,NA,NA
31/05/2020 19.30,25.35616,97.08325,NA,NA,NA,NA,NA
31/05/2020 20.00,25.08395,98.11259,NA,NA,NA,NA,NA
31/05/2020 20.30,24.9094,98.22463,NA,NA,NA,NA,NA
31/05/2020 21.00,24.97494,96.57603,NA,NA,NA,NA,NA
31/05/2020 21.30,24.8326,97.98985,NA,NA,NA,NA,NA
31/05/2020 22.00,24.78749,97.55871,NA,NA,NA,NA,NA
31/05/2020 22.30,24.35129,99.96638,NA,NA,NA,NA,NA
31/05/2020 23.00,24.19893,99.99959,NA,NA,NA,NA,NA
31/05/2020 23.30,24.09429,99.99992,NA,NA,NA,NA,NA
01/06/2020 0.00,24.04881,99.99996,NA,NA,NA,NA,NA
01/06/2020 0.30,23.99009,99.99998,NA,NA,NA,NA,NA
01/06/2020 1.00,23.86583,99.99979,NA,NA,NA,NA,NA
01/06/2020 1.30,23.87141,100,NA,NA,NA,NA,NA
01/06/2020 2.00,23.74611,99.99995,NA,NA,NA,NA,NA
01/06/2020 2.30,23.62062,100,NA,NA,NA,NA,NA
01/06/2020 3.00,23.46426,100,NA,NA,NA,NA,NA
01/06/2020 3.30,23.45272,99.99975,NA,NA,NA,NA,NA
01/06/2020 4.00,23.45339,100,NA,NA,NA,NA,NA
01/06/2020 4.30,23.41392,100,NA,NA,NA,NA,NA
01/06/2020 5.00,23.46502,100,NA,NA,NA,NA,NA
01/06/2020 5.30,23.49482,99.9995,NA,NA,NA,NA,NA
01/06/2020 6.00,23.51572,99.99983,NA,NA,NA,NA,NA
01/06/2020 6.30,23.5426,99.99986,NA,NA,NA,NA,NA
01/06/2020 7.00,23.53698,99.99998,NA,NA,NA,NA,NA
01/06/2020 7.30,23.56047,99.99998,NA,NA,NA,NA,NA
01/06/2020 8.00,23.58764,100,NA,NA,NA,NA,NA
01/06/2020 8.30,23.66957,100,NA,NA,NA,NA,NA
01/06/2020 9.00,23.91563,100,NA,NA,NA,NA,NA
01/06/2020 9.30,24.67627,99.92212,NA,NA,NA,NA,NA
01/06/2020 10.00,25.69099,94.86828,NA,NA,NA,NA,NA
01/06/2020 10.30,25.3476,96.77536,NA,NA,NA,NA,NA
01/06/2020 11.00,24.94827,96.95638,NA,NA,NA,NA,NA
01/06/2020 11.30,25.60464,93.95736,NA,NA,NA,NA,NA
01/06/2020 12.00,26.42951,89.32918,NA,NA,NA,NA,NA
01/06/2020 12.30,25.9247,90.9526,NA,NA,NA,NA,NA
01/06/2020 13.00,25.88991,94.2568,NA,NA,NA,NA,NA
01/06/2020 13.30,26.98531,89.72275,NA,NA,NA,NA,NA
01/06/2020 14.00,27.36404,85.52018,NA,NA,NA,NA,NA
01/06/2020 14.30,27.51272,83.77729,NA,NA,NA,NA,NA
01/06/2020 15.00,25.55829,96.35313,NA,NA,NA,NA,NA
01/06/2020 15.30,25.89315,97.52041,NA,NA,NA,NA,NA
01/06/2020 16.00,26.33921,95.16467,NA,NA,NA,NA,NA
01/06/2020 16.30,26.54015,94.64304,NA,NA,NA,NA,NA
01/06/2020 17.00,26.90948,91.22816,NA,NA,NA,NA,NA
01/06/2020 17.30,26.34975,89.46468,NA,NA,NA,NA,NA
01/06/2020 18.00,26.04567,92.74639,NA,NA,NA,NA,NA
01/06/2020 18.30,25.79891,93.17747,NA,NA,NA,NA,NA
01/06/2020 19.00,25.73648,92.21346,NA,NA,NA,NA,NA
01/06/2020 19.30,24.93124,97.30583,NA,NA,NA,NA,NA
01/06/2020 20.00,24.81553,98.44092,NA,NA,NA,NA,NA
01/06/2020 20.30,24.68549,98.53382,NA,NA,NA,NA,NA
01/06/2020 21.00,24.47392,99.36675,NA,NA,NA,NA,NA
01/06/2020 21.30,24.19469,98.55137,NA,NA,NA,NA,NA
01/06/2020 22.00,23.95426,98.97825,NA,NA,NA,NA,NA
01/06/2020 22.30,23.79844,99.9795,NA,NA,NA,NA,NA
01/06/2020 23.00,23.70779,99.99987,NA,NA,NA,NA,NA
01/06/2020 23.30,23.52576,99.99999,NA,NA,NA,NA,NA
02/06/2020 0.00,23.3743,99.99965,NA,NA,NA,NA,NA
02/06/2020 0.30,23.24246,99.9999,NA,NA,NA,NA,NA
02/06/2020 1.00,23.19119,100,NA,NA,NA,NA,NA
02/06/2020 1.30,23.19639,100,NA,NA,NA,NA,NA
02/06/2020 2.00,23.1797,99.99958,NA,NA,NA,NA,NA
02/06/2020 2.30,23.18113,99.99993,NA,NA,NA,NA,NA
02/06/2020 3.00,23.17805,99.99968,NA,NA,NA,NA,NA
02/06/2020 3.30,23.18455,100,NA,NA,NA,NA,NA
02/06/2020 4.00,23.2261,100,NA,NA,NA,NA,NA
02/06/2020 4.30,23.22152,99.99998,NA,NA,NA,NA,NA
02/06/2020 5.00,23.23324,99.99999,NA,NA,NA,NA,NA
02/06/2020 5.30,23.17089,100,NA,NA,NA,NA,NA
02/06/2020 6.00,23.068,100,NA,NA,NA,NA,NA
02/06/2020 6.30,23.01841,99.99995,NA,NA,NA,NA,NA
02/06/2020 7.00,23.04369,99.99995,NA,NA,NA,NA,NA
02/06/2020 7.30,23.063,100,NA,NA,NA,NA,NA
02/06/2020 8.00,23.24376,99.99993,NA,NA,NA,NA,NA
02/06/2020 8.30,23.49833,99.99978,NA,NA,NA,NA,NA
02/06/2020 9.00,23.65011,100,NA,NA,NA,NA,NA
02/06/2020 9.30,23.98551,100,NA,NA,NA,NA,NA
02/06/2020 10.00,24.64566,99.2356,NA,NA,NA,NA,NA
02/06/2020 10.30,25.72035,95.01494,NA,NA,NA,NA,NA
02/06/2020 11.00,26.61121,90.49989,NA,NA,NA,NA,NA
02/06/2020 11.30,26.5235,90.67921,NA,NA,NA,NA,NA
02/06/2020 12.00,26.57817,91.02782,NA,NA,NA,NA,NA
02/06/2020 12.30,26.65686,92.30032,NA,NA,NA,NA,NA
02/06/2020 13.00,27.54083,85.24773,NA,NA,NA,NA,NA
02/06/2020 13.30,27.09371,88.17222,NA,NA,NA,NA,NA
02/06/2020 14.00,27.07635,91.08438,NA,NA,NA,NA,NA
02/06/2020 14.30,27.40143,87.16709,NA,NA,NA,NA,NA
02/06/2020 15.00,28.19769,81.17522,NA,NA,NA,NA,NA
02/06/2020 15.30,28.41111,81.0791,NA,NA,NA,NA,NA
02/06/2020 16.00,28.68332,79.80273,NA,NA,NA,NA,NA
02/06/2020 16.30,29.49035,75.75146,NA,NA,NA,NA,NA
02/06/2020 17.00,28.79184,76.62926,NA,NA,NA,NA,NA
02/06/2020 17.30,28.11089,77.81726,NA,NA,NA,NA,NA
02/06/2020 18.00,27.74901,82.36571,NA,NA,NA,NA,NA
02/06/2020 18.30,27.31953,87.08559,NA,NA,NA,NA,NA
02/06/2020 19.00,26.5297,90.60627,NA,NA,NA,NA,NA
02/06/2020 19.30,26.04646,93.45792,NA,NA,NA,NA,NA
02/06/2020 20.00,25.81918,95.78605,NA,NA,NA,NA,NA
02/06/2020 20.30,25.64667,96.55196,NA,NA,NA,NA,NA
02/06/2020 21.00,25.47006,97.03201,NA,NA,NA,NA,NA
02/06/2020 21.30,25.21796,97.9181,NA,NA,NA,NA,NA
02/06/2020 22.00,25.00225,98.57061,NA,NA,NA,NA,NA
02/06/2020 22.30,24.73922,99.96246,NA,NA,NA,NA,NA
02/06/2020 23.00,24.77318,99.04565,NA,NA,NA,NA,NA
02/06/2020 23.30,24.33846,100,NA,NA,NA,NA,NA
03/06/2020 0.00,24.30905,99.99978,NA,NA,NA,NA,NA
03/06/2020 0.30,24.2208,99.99995,NA,NA,NA,NA,NA
03/06/2020 1.00,24.07389,99.99997,NA,NA,NA,NA,NA
03/06/2020 1.30,23.79168,99.99995,NA,NA,NA,NA,NA
03/06/2020 2.00,23.6108,99.99984,NA,NA,NA,NA,NA
03/06/2020 2.30,23.41373,100,NA,NA,NA,NA,NA
03/06/2020 3.00,23.28074,99.99977,NA,NA,NA,NA,NA
03/06/2020 3.30,23.24466,100,NA,NA,NA,NA,NA
03/06/2020 4.00,23.13485,100,NA,NA,NA,NA,NA
03/06/2020 4.30,23.08819,99.99953,NA,NA,NA,NA,NA
03/06/2020 5.00,23.00108,100,NA,NA,NA,NA,NA
03/06/2020 5.30,22.83439,99.99975,NA,NA,NA,NA,NA
03/06/2020 6.00,22.74916,100,NA,NA,NA,NA,NA
03/06/2020 6.30,22.657,99.99992,NA,NA,NA,NA,NA
03/06/2020 7.00,22.68958,100,NA,NA,NA,NA,NA
03/06/2020 7.30,23.28786,99.9999,NA,NA,NA,NA,NA
03/06/2020 8.00,23.45735,100,NA,NA,NA,NA,NA
03/06/2020 8.30,23.95046,99.92719,NA,NA,NA,NA,NA
03/06/2020 9.00,24.97867,94.85104,NA,NA,NA,NA,NA
03/06/2020 9.30,26.1915,89.91276,NA,NA,NA,NA,NA
03/06/2020 10.00,26.68327,88.62212,NA,NA,NA,NA,NA
03/06/2020 10.30,27.22391,85.08173,NA,NA,NA,NA,NA
03/06/2020 11.00,27.33057,83.15197,NA,NA,NA,NA,NA
03/06/2020 11.30,28.24478,78.4164,NA,NA,NA,NA,NA
03/06/2020 12.00,28.44251,77.12593,NA,NA,NA,NA,NA
03/06/2020 12.30,29.4121,73.37589,NA,NA,NA,NA,NA
03/06/2020 13.00,29.81008,71.94506,NA,NA,NA,NA,NA
03/06/2020 13.30,29.69938,72.86848,NA,NA,NA,NA,NA
03/06/2020 14.00,26.23701,93.83716,NA,NA,NA,NA,NA
03/06/2020 14.30,25.6936,97.0666,NA,NA,NA,NA,NA
03/06/2020 15.00,26.01669,96.89677,NA,NA,NA,NA,NA
03/06/2020 15.30,26.28379,93.68462,NA,NA,NA,NA,NA
03/06/2020 16.00,26.5647,93.99458,NA,NA,NA,NA,NA
03/06/2020 16.30,26.98569,91.27316,NA,NA,NA,NA,NA
03/06/2020 17.00,27.00368,89.35034,NA,NA,NA,NA,NA
03/06/2020 17.30,26.87328,90.88855,NA,NA,NA,NA,NA
03/06/2020 18.00,26.52488,92.86385,NA,NA,NA,NA,NA
03/06/2020 18.30,26.10641,96.25391,NA,NA,NA,NA,NA
03/06/2020 19.00,25.76413,98.02306,NA,NA,NA,NA,NA
03/06/2020 19.30,25.38236,98.26303,NA,NA,NA,NA,NA
03/06/2020 20.00,25.16651,98.80257,NA,NA,NA,NA,NA
03/06/2020 20.30,24.99002,99.89944,NA,NA,NA,NA,NA
03/06/2020 21.00,24.74006,100,NA,NA,NA,NA,NA
03/06/2020 21.30,24.58088,100,NA,NA,NA,NA,NA
03/06/2020 22.00,24.42355,100,NA,NA,NA,NA,NA
03/06/2020 22.30,24.37964,99.99993,NA,NA,NA,NA,NA
03/06/2020 23.00,24.32851,100,NA,NA,NA,NA,NA
03/06/2020 23.30,24.06488,99.99975,NA,NA,NA,NA,NA
04/06/2020 0.00,24.00825,99.99999,NA,NA,NA,NA,NA
04/06/2020 0.30,23.92663,99.99984,NA,NA,NA,NA,NA
04/06/2020 1.00,23.753,99.99999,NA,NA,NA,NA,NA
04/06/2020 1.30,23.69711,99.99997,NA,NA,NA,NA,NA
04/06/2020 2.00,23.58572,99.99999,NA,NA,NA,NA,NA
04/06/2020 2.30,23.21511,100,NA,NA,NA,NA,NA
04/06/2020 3.00,22.97046,99.99977,NA,NA,NA,NA,NA
04/06/2020 3.30,22.83623,100,NA,NA,NA,NA,NA
04/06/2020 4.00,22.7784,99.99993,NA,NA,NA,NA,NA
04/06/2020 4.30,22.73771,99.99989,NA,NA,NA,NA,NA
04/06/2020 5.00,22.65954,100,NA,NA,NA,NA,NA
04/06/2020 5.30,22.58245,99.99977,NA,NA,NA,NA,NA
04/06/2020 6.00,22.54689,99.99981,NA,NA,NA,NA,NA
04/06/2020 6.30,22.48426,99.99998,NA,NA,NA,NA,NA
04/06/2020 7.00,22.48952,99.99995,NA,NA,NA,NA,NA
04/06/2020 7.30,22.81185,99.9999,NA,NA,NA,NA,NA
04/06/2020 8.00,23.56157,99.99992,NA,NA,NA,NA,NA
04/06/2020 8.30,24.30976,100,NA,NA,NA,NA,NA
04/06/2020 9.00,25.25399,99.06109,NA,NA,NA,NA,NA
04/06/2020 9.30,26.3043,93.05765,NA,NA,NA,NA,NA
04/06/2020 10.00,27.13356,87.68935,NA,NA,NA,NA,NA
04/06/2020 10.30,27.55441,80.90221,NA,NA,NA,NA,NA
04/06/2020 11.00,28.43149,75.94583,NA,NA,NA,NA,NA
04/06/2020 11.30,28.86685,72.44733,NA,NA,NA,NA,NA
04/06/2020 12.00,29.00534,71.87156,NA,NA,NA,NA,NA
04/06/2020 12.30,29.18691,71.52525,NA,NA,NA,NA,NA
04/06/2020 13.00,29.84533,66.72782,NA,NA,NA,NA,NA
04/06/2020 13.30,29.87012,66.25576,NA,NA,NA,NA,NA
04/06/2020 14.00,30.3298,65.58284,NA,NA,NA,NA,NA
04/06/2020 14.30,30.67185,62.94239,NA,NA,NA,NA,NA
04/06/2020 15.00,30.74366,63.60852,NA,NA,NA,NA,NA
04/06/2020 15.30,31.03777,61.36121,NA,NA,NA,NA,NA
04/06/2020 16.00,30.77378,61.92503,NA,NA,NA,NA,NA
04/06/2020 16.30,30.92682,59.7149,NA,NA,NA,NA,NA
04/06/2020 17.00,31.14618,59.15102,NA,NA,NA,NA,NA
04/06/2020 17.30,30.83396,61.15462,NA,NA,NA,NA,NA
04/06/2020 18.00,27.80285,77.60445,NA,NA,NA,NA,NA
04/06/2020 18.30,26.67704,83.55971,NA,NA,NA,NA,NA
04/06/2020 19.00,25.97928,87.72767,NA,NA,NA,NA,NA
04/06/2020 19.30,25.22035,92.11492,NA,NA,NA,NA,NA
04/06/2020 20.00,24.92865,93.486,NA,NA,NA,NA,NA
04/06/2020 20.30,24.67503,94.4109,NA,NA,NA,NA,NA
04/06/2020 21.00,24.24572,97.61853,NA,NA,NA,NA,NA
04/06/2020 21.30,24.04095,99.70313,NA,NA,NA,NA,NA
04/06/2020 22.00,23.77326,99.81007,NA,NA,NA,NA,NA
04/06/2020 22.30,23.81895,98.20962,NA,NA,NA,NA,NA
04/06/2020 23.00,24.18836,93.14957,NA,NA,NA,NA,NA
04/06/2020 23.30,24.18146,94.15746,NA,NA,NA,NA,NA
05/06/2020 0.00,23.54008,99.48116,NA,NA,NA,NA,NA
05/06/2020 0.30,23.72332,98.37579,NA,NA,NA,NA,NA
05/06/2020 1.00,23.99285,97.36021,NA,NA,NA,NA,NA
05/06/2020 1.30,24.18292,96.06924,NA,NA,NA,NA,NA
05/06/2020 2.00,24.11789,97.25222,NA,NA,NA,NA,NA
05/06/2020 2.30,24.33862,96.00863,NA,NA,NA,NA,NA
05/06/2020 3.00,23.59224,98.4371,NA,NA,NA,NA,NA
05/06/2020 3.30,23.09304,99.3256,NA,NA,NA,NA,NA
05/06/2020 4.00,22.90285,100,NA,NA,NA,NA,NA
05/06/2020 4.30,22.8967,100,NA,NA,NA,NA,NA
05/06/2020 5.00,22.78209,99.99984,NA,NA,NA,NA,NA
05/06/2020 5.30,22.70395,99.99986,NA,NA,NA,NA,NA
05/06/2020 6.00,22.52472,99.99996,NA,NA,NA,NA,NA
05/06/2020 6.30,22.41891,99.99987,NA,NA,NA,NA,NA
05/06/2020 7.00,22.31662,99.99966,NA,NA,NA,NA,NA
05/06/2020 7.30,23.18516,99.99982,NA,NA,NA,NA,NA
05/06/2020 8.00,23.40837,100,NA,NA,NA,NA,NA
05/06/2020 8.30,24.05331,98.82055,NA,NA,NA,NA,NA
05/06/2020 9.00,25.19468,94.51225,NA,NA,NA,NA,NA
05/06/2020 9.30,25.86837,92.99966,NA,NA,NA,NA,NA
05/06/2020 10.00,27.00541,89.38576,NA,NA,NA,NA,NA
05/06/2020 10.30,27.68402,84.47291,NA,NA,NA,NA,NA
05/06/2020 11.00,28.16378,80.71502,NA,NA,NA,NA,NA
05/06/2020 11.30,28.41187,78.84188,NA,NA,NA,NA,NA
05/06/2020 12.00,29.32171,75.25392,NA,NA,NA,NA,NA
05/06/2020 12.30,29.55875,73.39195,NA,NA,NA,NA,NA
05/06/2020 13.00,30.00071,70.3762,NA,NA,NA,NA,NA
05/06/2020 13.30,29.57291,72.26316,NA,NA,NA,NA,NA
05/06/2020 14.00,30.45739,70.14513,NA,NA,NA,NA,NA
05/06/2020 14.30,30.90151,67.50413,NA,NA,NA,NA,NA
05/06/2020 15.00,30.81667,67.61076,NA,NA,NA,NA,NA
05/06/2020 15.30,30.71086,71.63528,NA,NA,NA,NA,NA
05/06/2020 16.00,30.34438,72.71336,NA,NA,NA,NA,NA
05/06/2020 16.30,30.54157,71.91848,NA,NA,NA,NA,NA
05/06/2020 17.00,29.85883,73.81799,NA,NA,NA,NA,NA
05/06/2020 17.30,29.78509,72.59566,NA,NA,NA,NA,NA
05/06/2020 18.00,28.07504,82.77712,NA,NA,NA,NA,NA
05/06/2020 18.30,26.46727,92.85703,NA,NA,NA,NA,NA
05/06/2020 19.00,25.74273,99.6238,NA,NA,NA,NA,NA
05/06/2020 19.30,25.49527,97.27996,NA,NA,NA,NA,NA
05/06/2020 20.00,26.01294,93.14837,NA,NA,NA,NA,NA
05/06/2020 20.30,25.68019,95.49703,NA,NA,NA,NA,NA
05/06/2020 21.00,24.92787,99.59347,NA,NA,NA,NA,NA
05/06/2020 21.30,24.94894,98.04666,NA,NA,NA,NA,NA
05/06/2020 22.00,24.75068,98.55015,NA,NA,NA,NA,NA
05/06/2020 22.30,24.91316,97.279,NA,NA,NA,NA,NA
05/06/2020 23.00,24.41869,99.64839,NA,NA,NA,NA,NA
05/06/2020 23.30,24.19337,99.99996,NA,NA,NA,NA,NA
06/06/2020 0.00,24.25915,99.99976,NA,NA,NA,NA,NA
06/06/2020 0.30,24.1307,100,NA,NA,NA,NA,NA
06/06/2020 1.00,24.09218,99.99984,NA,NA,NA,NA,NA
06/06/2020 1.30,23.93256,99.9999,NA,NA,NA,NA,NA
06/06/2020 2.00,23.84725,99.99984,NA,NA,NA,NA,NA
06/06/2020 2.30,23.70542,100,NA,NA,NA,NA,NA
06/06/2020 3.00,23.60899,99.99996,NA,NA,NA,NA,NA
06/06/2020 3.30,23.39025,99.99996,NA,NA,NA,NA,NA
06/06/2020 4.00,23.12809,100,NA,NA,NA,NA,NA
06/06/2020 4.30,22.95055,100,NA,NA,NA,NA,NA
06/06/2020 5.00,22.82343,99.99985,NA,NA,NA,NA,NA
06/06/2020 5.30,22.77436,99.99972,NA,NA,NA,NA,NA
06/06/2020 6.00,22.70405,100,NA,NA,NA,NA,NA
06/06/2020 6.30,22.62474,99.99978,NA,NA,NA,NA,NA
06/06/2020 7.00,22.65056,100,NA,NA,NA,NA,NA
06/06/2020 7.30,22.95218,99.99968,NA,NA,NA,NA,NA
06/06/2020 8.00,23.52216,99.99986,NA,NA,NA,NA,NA
06/06/2020 8.30,24.34623,100,NA,NA,NA,NA,NA
06/06/2020 9.00,25.31751,99.91378,NA,NA,NA,NA,NA
06/06/2020 9.30,26.72972,94.20352,NA,NA,NA,NA,NA
06/06/2020 10.00,27.74671,82.69468,NA,NA,NA,NA,NA
06/06/2020 10.30,28.24894,81.83369,NA,NA,NA,NA,NA
06/06/2020 11.00,27.96717,81.98305,NA,NA,NA,NA,NA
06/06/2020 11.30,28.7246,79.01397,NA,NA,NA,NA,NA
06/06/2020 12.00,29.6312,72.26109,NA,NA,NA,NA,NA
06/06/2020 12.30,26.61723,89.28051,NA,NA,NA,NA,NA
06/06/2020 13.00,25.21544,98.96297,NA,NA,NA,NA,NA
06/06/2020 13.30,26.30258,94.36217,NA,NA,NA,NA,NA
06/06/2020 14.00,27.00251,89.7056,NA,NA,NA,NA,NA
06/06/2020 14.30,27.64754,86.98458,NA,NA,NA,NA,NA
06/06/2020 15.00,27.36798,93.23928,NA,NA,NA,NA,NA
06/06/2020 15.30,26.61058,96.07182,NA,NA,NA,NA,NA
06/06/2020 16.00,26.44925,97.00887,NA,NA,NA,NA,NA
06/06/2020 16.30,26.57795,96.52872,NA,NA,NA,NA,NA
06/06/2020 17.00,26.30637,98.29948,NA,NA,NA,NA,NA
06/06/2020 17.30,25.55438,96.75948,NA,NA,NA,NA,NA
06/06/2020 18.00,24.8403,97.91718,NA,NA,NA,NA,NA
06/06/2020 18.30,24.30433,98.23806,NA,NA,NA,NA,NA
06/06/2020 19.00,23.97649,99.89394,NA,NA,NA,NA,NA
06/06/2020 19.30,23.78385,99.95772,NA,NA,NA,NA,NA
